epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,331.743,1.48623,2.8492,1.15174,0.64081,0.72978,0.71239,0.28317,2.18716,4.07567,1.46482,0.000808828,0.000808828,0.000808828
80,335.987,1.50639,2.78064,1.15432,0.65912,0.70244,0.71847,0.29399,2.15151,4.13305,1.43676,0.000797826,0.000797826,0.000797826
81,340.202,1.50971,2.85591,1.1281,0.70562,0.69419,0.73228,0.26927,2.22171,4.12027,1.46047,0.000786824,0.000786824,0.000786824
82,344.411,1.58402,2.87962,1.16298,0.7295,0.74986,0.76915,0.27459,2.21618,3.98582,1.45021,0.000775822,0.000775822,0.000775822
83,348.594,1.5492,2.76959,1.16072,0.74243,0.65074,0.71332,0.27004,2.1816,3.98927,1.4351,0.00076482,0.00076482,0.00076482
84,352.811,1.50457,2.72816,1.11544,0.74652,0.65033,0.70918,0.25991,2.11033,4.04233,1.40544,0.000753817,0.000753817,0.000753817
85,357.073,1.55234,2.78594,1.17157,0.59147,0.67484,0.66153,0.2427,2.13995,4.19094,1.43293,0.000742815,0.000742815,0.000742815
86,361.282,1.50279,2.84619,1.15359,0.72279,0.7099,0.72505,0.24231,2.20743,4.11079,1.4526,0.000731813,0.000731813,0.000731813
87,365.509,1.47669,2.70712,1.12732,0.73293,0.70382,0.7161,0.23988,2.17555,4.11851,1.42937,0.000720811,0.000720811,0.000720811
88,369.737,1.50039,2.69798,1.127,0.75217,0.6247,0.71345,0.25143,2.1443,4.05624,1.40488,0.000709809,0.000709809,0.000709809
89,374.015,1.50607,2.73928,1.14239,0.70905,0.71405,0.74967,0.27181,2.14054,4.08816,1.40854,0.000698806,0.000698806,0.000698806
90,378.351,1.47389,2.55785,1.1147,0.78139,0.7356,0.77216,0.27901,2.16242,4.07448,1.42812,0.000687804,0.000687804,0.000687804
91,382.571,1.5459,2.68406,1.17056,0.71063,0.71706,0.72488,0.2695,2.16855,4.08263,1.43162,0.000676802,0.000676802,0.000676802
92,386.787,1.51935,2.68587,1.14573,0.75486,0.69883,0.71792,0.26225,2.2071,4.14447,1.44877,0.0006658,0.0006658,0.0006658
93,391.047,1.49438,2.66301,1.1364,0.7839,0.708,0.74649,0.26642,2.25286,3.99177,1.45061,0.000654798,0.000654798,0.000654798
94,395.25,1.45667,2.65607,1.11849,0.85011,0.63644,0.76462,0.26675,2.21173,3.94465,1.40752,0.000643795,0.000643795,0.000643795
95,399.624,1.3885,2.56806,1.09063,0.73138,0.64379,0.70755,0.25367,2.201,3.95404,1.40605,0.000632793,0.000632793,0.000632793
96,403.879,1.44069,2.58858,1.10545,0.7551,0.72876,0.74224,0.26101,2.24073,3.98397,1.44535,0.000621791,0.000621791,0.000621791
97,408.096,1.43831,2.67204,1.12596,0.70966,0.7575,0.72969,0.25233,2.31187,4.08349,1.49864,0.000610789,0.000610789,0.000610789
98,412.333,1.47157,2.60423,1.14194,0.65991,0.75817,0.7236,0.26862,2.2814,4.08785,1.47678,0.000599787,0.000599787,0.000599787
99,416.605,1.41436,2.52064,1.09689,0.75227,0.70093,0.74516,0.27097,2.23927,4.09989,1.47194,0.000588784,0.000588784,0.000588784
100,420.914,1.45146,2.53473,1.11338,0.78262,0.64725,0.72976,0.26423,2.26412,4.05787,1.52285,0.000577782,0.000577782,0.000577782
101,425.198,1.43158,2.48649,1.11504,0.69667,0.78595,0.77909,0.25768,2.29032,3.95952,1.56702,0.00056678,0.00056678,0.00056678
102,429.5,1.39338,2.47608,1.0994,0.83021,0.66465,0.7855,0.25886,2.28596,3.95316,1.4864,0.000555778,0.000555778,0.000555778
103,433.774,1.38552,2.45879,1.08448,0.72906,0.70833,0.74505,0.26127,2.28738,3.95447,1.48413,0.000544776,0.000544776,0.000544776
104,438.077,1.4311,2.47513,1.09136,0.68183,0.72118,0.72058,0.25972,2.23008,3.91994,1.46617,0.000533773,0.000533773,0.000533773
105,442.701,1.41017,2.40954,1.09589,0.69849,0.68056,0.69274,0.2604,2.2552,3.93388,1.49496,0.000522771,0.000522771,0.000522771
106,447.059,1.40194,2.45036,1.08084,0.66985,0.76552,0.7294,0.26898,2.23855,3.90514,1.47468,0.000511769,0.000511769,0.000511769
107,451.366,1.3442,2.37101,1.07318,0.73422,0.68056,0.747,0.28191,2.21987,3.87054,1.46361,0.000500767,0.000500767,0.000500767
108,455.673,1.31962,2.38736,1.06966,0.74535,0.74731,0.77707,0.29443,2.21788,3.93871,1.46224,0.000489765,0.000489765,0.000489765
109,459.989,1.37274,2.39778,1.09198,0.74251,0.73444,0.76305,0.30255,2.18344,3.88977,1.43811,0.000478762,0.000478762,0.000478762
110,464.31,1.32167,2.30708,1.07537,0.72475,0.75817,0.75794,0.3066,2.17981,3.8342,1.45741,0.00046776,0.00046776,0.00046776
111,468.626,1.36209,2.36004,1.06941,0.73918,0.67729,0.73103,0.2881,2.17697,3.86705,1.46077,0.000456758,0.000456758,0.000456758
112,472.924,1.37532,2.32623,1.0905,0.7757,0.67422,0.71217,0.26425,2.21378,3.83043,1.47893,0.000445756,0.000445756,0.000445756
113,477.197,1.30709,2.24188,1.04351,0.78141,0.66646,0.70339,0.2487,2.26076,3.88013,1.4983,0.000434754,0.000434754,0.000434754
114,481.487,1.34666,2.28865,1.06559,0.7586,0.7015,0.75686,0.27532,2.27207,3.84419,1.49962,0.000423751,0.000423751,0.000423751
115,485.858,1.30559,2.26611,1.05127,0.75406,0.73098,0.78152,0.28694,2.2431,3.75491,1.48433,0.000412749,0.000412749,0.000412749
116,490.181,1.31381,2.25554,1.03074,0.84836,0.68056,0.77884,0.29289,2.21987,3.79584,1.46751,0.000401747,0.000401747,0.000401747
117,494.467,1.29944,2.20615,1.05742,0.7301,0.70261,0.74501,0.29947,2.21957,3.78813,1.47167,0.000390745,0.000390745,0.000390745
118,498.753,1.32882,2.29856,1.05317,0.82049,0.69654,0.76445,0.29285,2.24615,3.80855,1.51948,0.000379743,0.000379743,0.000379743
119,503.148,1.32784,2.22687,1.05591,0.83797,0.71977,0.78102,0.28286,2.23962,3.78477,1.52774,0.00036874,0.00036874,0.00036874
120,507.657,1.3051,2.25668,1.06778,0.71368,0.74346,0.73022,0.27272,2.20694,3.83219,1.50183,0.000357738,0.000357738,0.000357738
121,512.039,1.29124,2.23713,1.04197,0.83829,0.75797,0.79417,0.29001,2.2073,3.85066,1.50787,0.000346736,0.000346736,0.000346736
