epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,7595.1,1.86475,3.89939,1.31134,0.45472,0.58178,0.53127,0.23089,2.38748,6.03456,1.56259,0.0005149,0.0005149,0.0005149
100,7671.86,1.87809,3.86254,1.30441,0.46801,0.5974,0.51706,0.21861,2.40595,5.89918,1.5394,0.00050995,0.00050995,0.00050995
101,7747.98,1.8565,3.80927,1.29506,0.49125,0.5691,0.48649,0.20216,2.423,5.93998,1.5511,0.000505,0.000505,0.000505
102,7824.23,1.85181,3.80064,1.29484,0.4695,0.56822,0.52986,0.21229,2.44093,6.0217,1.58704,0.00050005,0.00050005,0.00050005
103,7900.46,1.83445,3.74411,1.28894,0.46148,0.55272,0.49096,0.19034,2.43547,5.89385,1.5718,0.0004951,0.0004951,0.0004951
104,7977.34,1.84419,3.72276,1.29588,0.53976,0.58617,0.53922,0.2239,2.4182,5.83531,1.57045,0.00049015,0.00049015,0.00049015
105,8054.03,1.83646,3.72562,1.28053,0.4547,0.57572,0.48281,0.21422,2.44373,6.03376,1.57532,0.0004852,0.0004852,0.0004852
106,8130.45,1.8381,3.69864,1.28691,0.46555,0.53679,0.47996,0.21426,2.45508,5.96297,1.60083,0.00048025,0.00048025,0.00048025
107,8206.85,1.83569,3.65308,1.28518,0.47549,0.58578,0.52101,0.20627,2.42987,6.00636,1.58087,0.0004753,0.0004753,0.0004753
108,8282.97,1.85042,3.69916,1.29596,0.43861,0.58062,0.49449,0.21582,2.40255,6.04399,1.55448,0.00047035,0.00047035,0.00047035
109,8360.08,1.83105,3.61949,1.29034,0.46366,0.61313,0.5034,0.21929,2.40602,5.87315,1.57756,0.0004654,0.0004654,0.0004654
