epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,521.61,1.37853,2.23604,1.10869,0.91351,0.61201,0.7403,0.32675,2.36937,3.71713,1.35952,0.000863839,0.000863839,0.000863839
75,528.997,1.43284,2.30916,1.14912,0.88825,0.61201,0.70078,0.30266,2.37673,3.37374,1.29222,0.000852837,0.000852837,0.000852837
76,536.407,1.37872,2.20749,1.13813,0.80857,0.63474,0.71699,0.29601,2.30964,3.50591,1.27888,0.000841835,0.000841835,0.000841835
77,543.845,1.38792,2.31756,1.15708,0.86812,0.65156,0.75754,0.35347,2.25568,3.80199,1.39225,0.000830833,0.000830833,0.000830833
78,551.262,1.35786,2.20635,1.14222,0.92601,0.65759,0.79853,0.34892,2.30769,3.59451,1.40943,0.000819831,0.000819831,0.000819831
79,558.719,1.39066,2.17721,1.12523,0.87681,0.53697,0.6742,0.32257,2.34256,3.45481,1.40433,0.000808828,0.000808828,0.000808828
80,566.141,1.38117,2.15174,1.15126,0.64915,0.59463,0.66889,0.30185,2.3082,3.34791,1.41376,0.000797826,0.000797826,0.000797826
81,573.584,1.32347,2.07528,1.13366,0.84053,0.56589,0.67577,0.31787,2.27293,3.27209,1.37173,0.000786824,0.000786824,0.000786824
82,581,1.31298,2.10512,1.11462,0.82708,0.6483,0.73862,0.3413,2.23278,3.3237,1.34549,0.000775822,0.000775822,0.000775822
83,588.345,1.3772,2.09361,1.16216,0.83009,0.69805,0.75615,0.33369,2.28587,3.34435,1.35202,0.00076482,0.00076482,0.00076482
84,595.718,1.29587,2.13715,1.11448,0.85882,0.63474,0.73936,0.3286,2.31085,3.34357,1.3442,0.000753817,0.000753817,0.000753817
85,603.146,1.36297,2.09501,1.1141,0.86951,0.61416,0.76043,0.35545,2.14781,3.39745,1.30324,0.000742815,0.000742815,0.000742815
86,610.583,1.31851,2.05659,1.10041,0.84427,0.60714,0.76842,0.35765,2.19496,3.42389,1.31038,0.000731813,0.000731813,0.000731813
87,618.004,1.29232,2.00508,1.10677,0.89793,0.56656,0.71105,0.32947,2.33199,3.92812,1.3349,0.000720811,0.000720811,0.000720811
88,625.435,1.27361,2.06858,1.09666,0.86649,0.56308,0.70822,0.32345,2.26644,3.78706,1.28984,0.000709809,0.000709809,0.000709809
89,632.803,1.26204,1.97754,1.06868,0.8469,0.63474,0.71949,0.3495,2.06305,3.5312,1.25566,0.000698806,0.000698806,0.000698806
90,640.17,1.31978,2.04138,1.12519,0.89362,0.6526,0.77405,0.36701,2.01856,3.32871,1.21724,0.000687804,0.000687804,0.000687804
91,647.547,1.28864,2.00332,1.10155,0.79147,0.72608,0.77261,0.3653,1.98392,3.07061,1.2211,0.000676802,0.000676802,0.000676802
92,654.804,1.29415,2.01719,1.098,0.81739,0.74351,0.7679,0.35508,2.03514,3.27016,1.2275,0.0006658,0.0006658,0.0006658
93,662.069,1.28794,1.97796,1.08837,0.87057,0.65747,0.74285,0.34746,2.0697,3.3239,1.30217,0.000654798,0.000654798,0.000654798
94,669.446,1.33432,2.02912,1.12079,0.88468,0.58051,0.72094,0.33827,2.10708,3.43404,1.26828,0.000643795,0.000643795,0.000643795
95,676.727,1.28613,2.00126,1.07761,0.80989,0.71591,0.75437,0.35064,2.11131,3.50033,1.24346,0.000632793,0.000632793,0.000632793
96,684.015,1.323,1.9789,1.11831,0.84054,0.63388,0.74761,0.3451,2.10946,3.08543,1.31031,0.000621791,0.000621791,0.000621791
97,691.291,1.31274,2.0249,1.11054,0.92641,0.66558,0.73396,0.36959,2.07396,2.89966,1.21277,0.000610789,0.000610789,0.000610789
